GDACS_ID,country,iso3,continent,country_lonlat,iso3_lonlat,continent_lonlat,eventid,alertlevel,alertscore,fromdate,todate,geometry_url,report_url,details_url,geometry,validation_errors
FL-1102075,United States,USA,North America,United States of America,US1,North America,1102075,Green,1,2023-06-16T01:00:00,2023-08-24T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102075&episodeid=27,https://www.gdacs.org/report.aspx?eventid=1102075&episodeid=27&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102075,"{'type': 'Point', 'coordinates': [-115.642799, 36.257191]}",['country_mismatch']
FL-1102117,Russia,RUS,Europe,,,,1102117,Green,1,2023-07-01T01:00:00,2023-07-10T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102117&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102117&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102117,"{'type': 'Point', 'coordinates': [39.723109, 43.5854823]}",['country_mismatch']
FL-1102105,Latvia,LVA,Europe,,,,1102105,Green,1,2023-06-28T01:00:00,2023-06-29T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102105&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102105&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102105,"{'type': 'Point', 'coordinates': [21.0070903, 56.5048435]}",['country_mismatch']
FL-1102101,Barbados,BRB,North America,,,,1102101,Green,1,2023-06-22T01:00:00,2023-06-24T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102101&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102101&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102101,"{'type': 'Point', 'coordinates': [-61.0158268506373, 14.6367927]}",['country_mismatch']
FL-1102099,Cote d'Ivoire,CIV,Africa,Ivory Coast,CIV,Africa,1102099,Green,1,2023-06-21T01:00:00,2023-06-23T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102099&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102099&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102099,"{'type': 'Point', 'coordinates': [-4.2106525, 5.931283]}",['country_mismatch']
FL-1102072,Ireland,IRL,Europe,,,,1102072,Green,1,2023-06-17T01:00:00,2023-06-17T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102072&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102072&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102072,"{'type': 'Point', 'coordinates': [-9.71092934099521, 52.2688257]}",['country_mismatch']
FL-1102057,Islamic Republic of Iran,IRN,Asia,Iran,IRN,Asia,1102057,Green,1,2023-06-07T01:00:00,2023-06-16T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102057&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102057&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102057,"{'type': 'Point', 'coordinates': [48.0800478, 39.029223]}",['country_mismatch']
FL-1102067,Russia,RUS,Europe,,,,1102067,Green,1,2023-06-13T01:00:00,2023-06-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102067&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102067&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102067,"{'type': 'Point', 'coordinates': [39.723109, 43.5854823]}",['country_mismatch']
FL-1102065,Trinidad & Tobago,TTO,North America,Trinidad and Tobago,TTO,North America,1102065,Green,1,2023-06-11T01:00:00,2023-06-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102065&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102065&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102065,"{'type': 'Point', 'coordinates': [-61.0840075, 10.7466905]}",['country_mismatch']
FL-1102045,Türkiye,TUR,Asia,Turkey,TUR,Asia,1102045,Green,1,2023-06-02T01:00:00,2023-06-13T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102045&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1102045&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102045,"{'type': 'Point', 'coordinates': [32.8564947, 39.9086703]}",['country_mismatch']
FL-1102062,Serbia,SRB,Europe,Republic of Serbia,SRB,Europe,1102062,Green,1,2023-06-10T01:00:00,2023-06-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102062&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102062&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102062,"{'type': 'Point', 'coordinates': [21.9359228, 44.4224552]}",['country_mismatch']
FL-1102060,Cote d'Ivoire,CIV,Africa,Ivory Coast,CIV,Africa,1102060,Green,1,2023-06-10T01:00:00,2023-06-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102060&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102060&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102060,"{'type': 'Point', 'coordinates': [-4.0626885, 5.3459374]}",['country_mismatch']
FL-1102058,Samoa,WSM,Oceania,,,,1102058,Green,1,2023-06-07T01:00:00,2023-06-08T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102058&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102058&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102058,"{'type': 'Point', 'coordinates': [-172.439447347991, -13.62126605]}",['country_mismatch']
FL-1102051,Portugal,PRT,Europe,,,,1102051,Green,1,2023-06-05T01:00:00,2023-06-07T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102051&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102051&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102051,"{'type': 'Point', 'coordinates': [-16.9817486572606, 32.7517501]}",['country_mismatch']
FL-1102041,Japan,JPN,Asia,,,,1102041,Green,1,2023-06-02T01:00:00,2023-06-04T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102041&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102041&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102041,"{'type': 'Point', 'coordinates': [128.0255901, 26.5707754]}",['country_mismatch']
FL-1102147,Philippines,PHL,Asia,,,,1102147,Green,1,2023-07-25T01:00:00,2023-07-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102147&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102147&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102147,"{'type': 'Point', 'coordinates': [122.7312101, 12.7503486]}",['country_mismatch']
FL-1102127,France,FRA,Europe,,,,1102127,Green,1,2023-07-11T01:00:00,2023-07-13T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102127&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102127&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102127,"{'type': 'Point', 'coordinates': [-61.16335, 14.6728531]}",['country_mismatch']
FL-1102121,Cote d'Ivoire,CIV,Africa,Ivory Coast,CIV,Africa,1102121,Green,1,2023-07-04T01:00:00,2023-07-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102121&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102121&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102121,"{'type': 'Point', 'coordinates': [-4.075756, 5.335194]}",['country_mismatch']
FL-1102118,Serbia,SRB,Europe,Republic of Serbia,SRB,Europe,1102118,Green,1,2023-07-05T01:00:00,2023-07-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102118&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102118&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102118,"{'type': 'Point', 'coordinates': [21.91431, 43.098615]}",['country_mismatch']
FL-1102114,Philippines,PHL,Asia,,,,1102114,Green,1,2023-07-02T01:00:00,2023-07-04T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102114&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102114&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102114,"{'type': 'Point', 'coordinates': [124.1883549, 6.2102983]}",['country_mismatch']
FL-1102216,Türkiye,TUR,Asia,Turkey,TUR,Asia,1102216,Green,1,2023-08-24T01:00:00,2023-08-25T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102216&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102216&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102216,"{'type': 'Point', 'coordinates': [40.7424406, 41.0941126]}",['country_mismatch']
FL-1102187,Serbia,SRB,Europe,Republic of Serbia,SRB,Europe,1102187,Green,1,2023-08-15T01:00:00,2023-08-17T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102187&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102187&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102187,"{'type': 'Point', 'coordinates': [21.9464271, 42.9951304]}",['country_mismatch']
FL-1102181,Indonesia,IDN,Asia,,,,1102181,Green,1,2023-08-12T01:00:00,2023-08-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102181&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102181&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102181,"{'type': 'Point', 'coordinates': [98.8950051146944, -1.3587816]}",['country_mismatch']
FL-1102170,Norway,NOR,Europe,Sweden,SWE,Europe,1102170,Green,1,2023-08-06T01:00:00,2023-08-08T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102170&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102170&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102170,"{'type': 'Point', 'coordinates': [17.166667, 61.666667]}",['country_mismatch']
FL-1102163,Bangladesh,BGD,Asia,,,,1102163,Green,1,2023-08-06T01:00:00,2023-08-08T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102163&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102163&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102163,"{'type': 'Point', 'coordinates': [92.0035050341256, 21.1766471]}",['country_mismatch']
FL-1102161,Islamic Republic of Iran,IRN,Asia,Iran,IRN,Asia,1102161,Green,1,2023-08-03T01:00:00,2023-08-05T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102161&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102161&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102161,"{'type': 'Point', 'coordinates': [57.9300305, 37.395352]}",['country_mismatch']
FL-1102244,Democratic Republic of Congo,COD,Africa,Democratic Republic of the Congo,COD,Africa,1102244,Green,1,2023-09-27T01:00:00,2023-10-08T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102244&episodeid=4,https://www.gdacs.org/report.aspx?eventid=1102244&episodeid=4&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102244,"{'type': 'Point', 'coordinates': [21.074106, 1.5048009]}",['country_mismatch']
FL-1102242,Türkiye,TUR,Asia,Turkey,TUR,Asia,1102242,Green,1,2023-09-28T01:00:00,2023-10-02T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102242&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102242&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102242,"{'type': 'Point', 'coordinates': [37.1012388, 39.4191717]}",['country_mismatch']
FL-1102206,United States,USA,North America,United States of America,US1,North America,1102206,Green,1,2023-09-09T01:00:00,2023-09-30T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102206&episodeid=6,https://www.gdacs.org/report.aspx?eventid=1102206&episodeid=6&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102206,"{'type': 'Point', 'coordinates': [-74.0060152, 40.7127281]}",['country_mismatch']
FL-1102241,Ireland,IRL,Europe,United Kingdom,GB1,Europe,1102241,Green,1,2023-09-27T01:00:00,2023-09-29T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102241&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102241&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102241,"{'type': 'Point', 'coordinates': [-6.77951110833313, 54.7939177]}",['country_mismatch']
FL-1102240,Cote d'Ivoire,CIV,Africa,Ivory Coast,CIV,Africa,1102240,Green,1,2023-09-23T01:00:00,2023-09-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102240&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102240&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102240,"{'type': 'Point', 'coordinates': [-7.3480136, 6.7417668]}",['country_mismatch']
FL-1102228,Comoros,COM,Africa,,,,1102228,Green,1,2023-09-19T01:00:00,2023-09-20T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102228&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102228&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102228,"{'type': 'Point', 'coordinates': [43.2724769, -11.4690325]}",['country_mismatch']
FL-1102226,Democratic Republic of Congo,COD,Africa,Democratic Republic of the Congo,COD,Africa,1102226,Green,1,2023-09-16T01:00:00,2023-09-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102226&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102226&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102226,"{'type': 'Point', 'coordinates': [21.5156742, 2.1473937]}",['country_mismatch']
FL-1102220,South Africa,ZAF,Africa,,,,1102220,Green,1,2023-09-16T01:00:00,2023-09-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102220&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102220&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102220,"{'type': 'Point', 'coordinates': [18.0422182, -33.0615975]}",['country_mismatch']
FL-1102204,Libya,LBY,Africa,,,,1102204,Red,3,2023-09-08T01:00:00,2023-09-14T00:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102204&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102204&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102204,"{'type': 'Point', 'coordinates': [22.6383195, 32.7593795]}",['country_mismatch']
FL-1102232,Malaysia,MYS,Asia,Brunei,BRN,Asia,1102232,Green,1,2023-09-10T01:00:00,2023-09-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102232&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102232&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102232,"{'type': 'Point', 'coordinates': [115.060241656651, 4.3519985]}",['country_mismatch']
FL-1102214,,,,Taiwan,TWN,Asia,1102214,Green,1,2023-09-10T01:00:00,2023-09-11T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102214&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102214&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102214,"{'type': 'Point', 'coordinates': [120.2930004, 23.4591664]}",['country_mismatch']
FL-1102200,Türkiye,TUR,Asia,,,,1102200,Green,1,2023-09-04T01:00:00,2023-09-08T13:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102200&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102200&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102200,"{'type': 'Point', 'coordinates': [28.9662187, 41.0091982]}",['country_mismatch']
FL-1102305,Malawi,MWI,Africa,Mozambique,MOZ,Africa,1102305,Green,1,2023-10-30T01:00:00,2023-11-01T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102305&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102305&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102305,"{'type': 'Point', 'coordinates': [35.1011087936239, -16.7199917]}",['country_mismatch']
FL-1102302,El Salvador,SLV,North America,,,,1102302,Green,1,2023-10-28T01:00:00,2023-10-30T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102302&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102302&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102302,"{'type': 'Point', 'coordinates': [-87.7123510587602, 13.20032555]}",['country_mismatch']
FL-1102293,United States,USA,North America,United States of America,US1,North America,1102293,Green,1,2023-10-26T01:00:00,2023-10-30T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102293&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1102293&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102293,"{'type': 'Point', 'coordinates': [-96.4202626, 32.5501364]}",['country_mismatch']
FL-1102300,Democratic Republic of Congo,COD,Africa,Democratic Republic of the Congo,COD,Africa,1102300,Green,1,2023-10-27T01:00:00,2023-10-29T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102300&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102300&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102300,"{'type': 'Point', 'coordinates': [28.5699237, 3.6195433]}",['country_mismatch']
FL-1102291,Bangladesh,BGD,Asia,,,,1102291,Orange,2,2023-10-24T01:00:00,2023-10-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102291&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102291&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102291,"{'type': 'Point', 'coordinates': [92.0035050341256, 21.1766471]}",['country_mismatch']
FL-1102272,Philippines,PHL,Asia,,,,1102272,Green,1,2023-10-10T01:00:00,2023-10-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102272&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1102272&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102272,"{'type': 'Point', 'coordinates': [121.6352959, 14.7636785]}",['country_mismatch']
FL-1102285,Oman,OMN,Asia,Yemen,YEM,Asia,1102285,Green,1,2023-10-23T01:00:00,2023-10-25T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1102285&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1102285&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1102285,"{'type': 'Point', 'coordinates': [52.1037778, 15.5918299]}",['country_mismatch']
