GDACS_ID,country,iso3,continent,country_lonlat,iso3_lonlat,continent_lonlat,eventid,alertlevel,alertscore,fromdate,todate,geometry_url,report_url,details_url,geometry,Continent,Country,ISO3,reason,source,reviewed_by,reviewed_at
FL-1101347,Venezuela,VEN,South America,Venezuela,VEN,South America,1101347,Green,1,2022-04-04T01:00:00,2022-04-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101347&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101347&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101347,"{'type': 'Point', 'coordinates': [-71.1056267356762, 8.5562215]}",,,,,,,
FL-1101344,Morocco,MAR,Africa,Morocco,MAR,Africa,1101344,Green,1,2022-04-04T01:00:00,2022-04-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101344&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101344&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101344,"{'type': 'Point', 'coordinates': [-5.45249507173282, 35.45091685]}",,,,,,,
FL-1101337,India,IND,Asia,India,IND,Asia,1101337,Green,1,2022-04-03T01:00:00,2022-04-05T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101337&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101337&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101337,"{'type': 'Point', 'coordinates': [92.0199805791006, 25.4105192]}",,,,,,,
FL-1101338,China,CHN,Asia,China,CH1,Asia,1101338,Green,1,2022-04-02T01:00:00,2022-04-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101338&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101338&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101338,"{'type': 'Point', 'coordinates': [98.6672235, 27.7443567]}",,,,,,,
FL-1101446,China,CHN,Asia,China,CH1,Asia,1101446,Orange,2,2022-05-26T01:00:00,2022-06-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101446&episodeid=8,https://www.gdacs.org/report.aspx?eventid=1101446&episodeid=8&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101446,"{'type': 'Point', 'coordinates': [114.6954482, 23.746777]}",,,,,,,
FL-1101445,Italy,ITA,Europe,Italy,ITA,Europe,1101445,Green,1,2022-05-29T01:00:00,2022-06-09T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101445&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1101445&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101445,"{'type': 'Point', 'coordinates': [17.0805801245474, 40.54881555]}",,,,,,,
FL-1101453,Bulgaria,BGR,Europe,Bulgaria,BGR,Europe,1101453,Green,1,2022-06-01T01:00:00,2022-06-08T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101453&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101453&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101453,"{'type': 'Point', 'coordinates': [25.9542057, 43.8480413]}",,,,,,,
FL-1101449,Mexico,MEX,North America,Mexico,MEX,North America,1101449,Green,1,2022-05-30T01:00:00,2022-06-07T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101449&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101449&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101449,"{'type': 'Point', 'coordinates': [-103.3913671, 20.7211203]}",,,,,,,
FL-1101451,Canada,CAN,North America,Canada,CAN,North America,1101451,Green,1,2022-05-30T01:00:00,2022-06-05T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101451&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101451&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101451,"{'type': 'Point', 'coordinates': [-129.152583, 55.9667442]}",,,,,,,
FL-1101535,Sudan,SDN,Africa,Sudan,SDN,Africa,1101535,Green,1,2022-06-01T01:00:00,2022-06-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101535&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101535&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101535,"{'type': 'Point', 'coordinates': [29.4917691, 14.5844444]}",,,,,,,
FL-1101458,Costa Rica,CRI,North America,Costa Rica,CRI,North America,1101458,Green,1,2022-06-01T01:00:00,2022-06-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101458&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101458&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101458,"{'type': 'Point', 'coordinates': [-84.0739102, 10.2735633]}",,,,,,,
FL-1101455,Romania,ROU,Europe,Romania,ROU,Europe,1101455,Green,1,2022-05-31T01:00:00,2022-06-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101455&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101455&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101455,"{'type': 'Point', 'coordinates': [23.612864, 46.0460646]}",,,,,,,
FL-1101457,Ukraine,UKR,Europe,Ukraine,UKR,Europe,1101457,Green,1,2022-06-01T01:00:00,2022-06-02T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101457&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101457&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101457,"{'type': 'Point', 'coordinates': [35.0417711, 48.4680221]}",,,,,,,
FL-1101461,Japan,JPN,Asia,,,Asia,1101461,Green,1,2022-05-30T01:00:00,2022-06-01T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101461&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101461&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101461,"{'type': 'Point', 'coordinates': [128.0255901, 26.5707754]}",Asia,Japan,JPN,typo,WIKI,M.H,TUWIEN
FL-1101448,Honduras,HND,North America,Honduras,HND,North America,1101448,Green,1,2022-05-30T01:00:00,2022-06-01T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101448&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101448&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101448,"{'type': 'Point', 'coordinates': [-88.0248937, 15.5062156]}",,,,,,,
FL-1101464,Sri Lanka,LKA,Asia,Sri Lanka,LKA,Asia,1101464,Green,1,2022-05-29T01:00:00,2022-05-31T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101464&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101464&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101464,"{'type': 'Point', 'coordinates': [80.7137847, 7.5554942]}",,,,,,,
FL-1101463,Philippines,PHL,Asia,Philippines,PHL,Asia,1101463,Green,1,2022-05-28T01:00:00,2022-05-31T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101463&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101463&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101463,"{'type': 'Point', 'coordinates': [124.489944002867, 6.6052578]}",,,,,,,
FL-1101447,India,IND,Asia,India,IND,Asia,1101447,Green,1,2022-05-30T01:00:00,2022-05-31T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101447&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101447&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101447,"{'type': 'Point', 'coordinates': [75.1203445553006, 32.57591175]}",,,,,,,
FL-1101450,Croatia,HRV,Europe,Croatia,HRV,Europe,1101450,Green,1,2022-05-30T01:00:00,2022-05-30T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101450&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101450&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101450,"{'type': 'Point', 'coordinates': [16.3653369, 43.5585917]}",,,,,,,
FL-1101444,Albania,ALB,Europe,Albania,ALB,Europe,1101444,Green,1,2022-05-29T01:00:00,2022-05-30T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101444&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101444&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101444,"{'type': 'Point', 'coordinates': [19.6429530231577, 41.78194225]}",,,,,,,
FL-1101442,Hungary,HUN,Europe,Hungary,HUN,Europe,1101442,Green,1,2022-05-25T01:00:00,2022-05-27T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101442&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101442&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101442,"{'type': 'Point', 'coordinates': [18.1669246, 45.9714436]}",,,,,,,
FL-1101440,United Kingdom,GBR,Europe,United Kingdom,GB1,Europe,1101440,Green,1,2022-05-24T01:00:00,2022-05-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101440&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101440&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101440,"{'type': 'Point', 'coordinates': [-0.527847701286265, 50.94458445]}",,,,,,,
FL-1101433,Brazil,BRA,South America,Brazil,BRA,South America,1101433,Orange,2,2022-05-23T01:00:00,2022-05-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101433&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1101433&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101433,"{'type': 'Point', 'coordinates': [-36.0604474, -7.076073]}",,,,,,,
FL-1101437,Dominican Republic,DOM,North America,Dominican Republic,DOM,North America,1101437,Green,1,2022-05-23T01:00:00,2022-05-25T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101437&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101437&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101437,"{'type': 'Point', 'coordinates': [-70.6316324, 19.0520669]}",,,,,,,
FL-1101441,São Tomé and Príncipe,STP,Africa,,,Africa,1101441,Green,1,2022-05-22T01:00:00,2022-05-24T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101441&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101441&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101441,"{'type': 'Point', 'coordinates': [7.39925790866233, 1.6103558]}",Africa,São Tomé and Príncipe,STP,typo,WIKI,M.H,TUWIEN
FL-1101434,Colombia,COL,South America,Colombia,COL,South America,1101434,Green,1,2022-05-18T01:00:00,2022-05-24T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101434&episodeid=4,https://www.gdacs.org/report.aspx?eventid=1101434&episodeid=4&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101434,"{'type': 'Point', 'coordinates': [-75.6666238, 8.3344713]}",,,,,,,
FL-1101432,Indonesia,IDN,Asia,Indonesia,IDN,Asia,1101432,Green,1,2022-05-20T01:00:00,2022-05-24T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101432&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1101432&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101432,"{'type': 'Point', 'coordinates': [106.7972421, -6.5962986]}",,,,,,,
FL-1101436,Vietnam,VNM,Asia,Vietnam,VNM,Asia,1101436,Green,1,2022-05-21T01:00:00,2022-05-23T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101436&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101436&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101436,"{'type': 'Point', 'coordinates': [105.3924747, 20.6609177]}",,,,,,,
FL-1101429,South Africa,ZAF,Africa,,,Africa,1101429,Green,1,2022-05-21T01:00:00,2022-05-23T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101429&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101429&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101429,"{'type': 'Point', 'coordinates': [31.1220646417098, -29.6661175]}",Africa,South Africa,ZAF,typo,WIKI,M.H,TUWIEN
FL-1101428,Germany,DEU,Europe,Germany,DEU,Europe,1101428,Green,1,2022-05-19T01:00:00,2022-05-23T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101428&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101428&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101428,"{'type': 'Point', 'coordinates': [10.6977089, 47.5709212]}",,,,,,,
FL-1101439,Guyana,GUY,South America,Guyana,GUY,South America,1101439,Green,1,2022-05-20T01:00:00,2022-05-22T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101439&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101439&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101439,"{'type': 'Point', 'coordinates': [-59.7958674, 3.3749987]}",,,,,,,
FL-1101435,Honduras,HND,North America,Honduras,HND,North America,1101435,Green,1,2022-05-19T01:00:00,2022-05-22T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101435&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101435&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101435,"{'type': 'Point', 'coordinates': [-87.2069838293218, 14.0739886]}",,,,,,,
FL-1101430,Côte d'Ivoire,CIV,Africa,Ivory Coast,CIV,Africa,1101430,Green,1,2022-05-20T01:00:00,2022-05-22T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101430&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101430&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101430,"{'type': 'Point', 'coordinates': [-6.641549, 4.7581592]}",Africa,Côte d'Ivoire,CIV,typo,WIKI,M.H,TUWIEN
FL-1101426,Thailand,THA,Asia,Thailand,THA,Asia,1101426,Green,1,2022-05-15T01:00:00,2022-05-22T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101426&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101426&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101426,"{'type': 'Point', 'coordinates': [99.7332501, 18.6799728]}",,,,,,,
FL-1101452,Nicaragua,NIC,North America,Nicaragua,NIC,North America,1101452,Green,1,2022-05-19T01:00:00,2022-05-21T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101452&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101452&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101452,"{'type': 'Point', 'coordinates': [-86.2746665, 12.1459907]}",,,,,,,
FL-1101443,Guatemala,GTM,North America,Guatemala,GTM,North America,1101443,Green,1,2022-05-05T01:00:00,2022-05-20T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101443&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101443&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101443,"{'type': 'Point', 'coordinates': [-90.345759, 15.5855545]}",,,,,,,
FL-1101431,Austria,AUT,Europe,Austria,AUT,Europe,1101431,Green,1,2022-05-19T01:00:00,2022-05-20T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101431&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101431&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101431,"{'type': 'Point', 'coordinates': [14.746611, 47.9019102]}",,,,,,,
FL-1101410,India,IND,Asia,India,IND,Asia,1101410,Green,1,2022-05-09T01:00:00,2022-05-20T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101410&episodeid=7,https://www.gdacs.org/report.aspx?eventid=1101410&episodeid=7&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101410,"{'type': 'Point', 'coordinates': [77.6222773079446, 12.98883395]}",,,,,,,
FL-1101469,Brazil,BRA,South America,Brazil,BRA,South America,1101469,Green,1,2022-05-17T01:00:00,2022-05-19T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101469&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101469&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101469,"{'type': 'Point', 'coordinates': [-60.5346634199134, 2.2995]}",,,,,,,
FL-1101427,Peru,PER,South America,Peru,PER,South America,1101427,Green,1,2022-05-17T01:00:00,2022-05-19T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101427&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101427&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101427,"{'type': 'Point', 'coordinates': [-76.1330208, -7.0238211]}",,,,,,,
FL-1101438,Colombia,COL,South America,Colombia,COL,South America,1101438,Green,1,2022-05-16T01:00:00,2022-05-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101438&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101438&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101438,"{'type': 'Point', 'coordinates': [-75.5076247, 1.2900867]}",,,,,,,
FL-1101424,Kazakhstan,KAZ,Asia,Kazakhstan,KA1,Asia,1101424,Green,1,2022-05-15T01:00:00,2022-05-17T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101424&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101424&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101424,"{'type': 'Point', 'coordinates': [78.7582377214504, 44.8618398]}",,,,,,,
FL-1101421,France,FRA,Europe,France,FR1,Europe,1101421,Green,1,2022-05-15T01:00:00,2022-05-17T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101421&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101421&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101421,"{'type': 'Point', 'coordinates': [-52.3340169, 3.1660034]}",,,,,,,
FL-1101422,Spain,ESP,Europe,Spain,ESP,Europe,1101422,Green,1,2022-05-16T01:00:00,2022-05-16T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101422&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101422&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101422,"{'type': 'Point', 'coordinates': [-1.9838889, 43.3224219]}",,,,,,,
FL-1101425,Philippines,PHL,Asia,Philippines,PHL,Asia,1101425,Green,1,2022-05-09T01:00:00,2022-05-15T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101425&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101425&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101425,"{'type': 'Point', 'coordinates': [124.26, 7.02]}",,,,,,,
FL-1101420,Bulgaria,BGR,Europe,Bulgaria,BGR,Europe,1101420,Green,1,2022-05-14T01:00:00,2022-05-15T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101420&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101420&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101420,"{'type': 'Point', 'coordinates': [27.1956421, 43.3472116]}",,,,,,,
FL-1101416,Sri Lanka,LKA,Asia,Sri Lanka,LKA,Asia,1101416,Green,1,2022-05-13T01:00:00,2022-05-15T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101416&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101416&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101416,"{'type': 'Point', 'coordinates': [80.7137847, 7.5554942]}",,,,,,,
FL-1101419,Austria,AUT,Europe,Austria,AUT,Europe,1101419,Green,1,2022-05-13T01:00:00,2022-05-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101419&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101419&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101419,"{'type': 'Point', 'coordinates': [12.9893805350161, 48.20162985]}",,,,,,,
FL-1101418,Uganda,UGA,Africa,Uganda,UGA,Africa,1101418,Green,1,2022-05-12T01:00:00,2022-05-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101418&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101418&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101418,"{'type': 'Point', 'coordinates': [33.8056152211293, 1.05737535]}",,,,,,,
FL-1101414,Venezuela,VEN,South America,Venezuela,VEN,South America,1101414,Green,1,2022-05-11T01:00:00,2022-05-13T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101414&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101414&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101414,"{'type': 'Point', 'coordinates': [-71.3145490949504, 8.4486404]}",,,,,,,
FL-1101411,Malaysia,MYS,Asia,Malaysia,MYS,Asia,1101411,Green,1,2022-05-10T01:00:00,2022-05-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101411&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101411&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101411,"{'type': 'Point', 'coordinates': [115.7438739, 5.3458088]}",,,,,,,
FL-1101400,United States,USA,North America,United States of America,US1,North America,1101400,Green,1,2022-05-04T01:00:00,2022-05-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101400&episodeid=5,https://www.gdacs.org/report.aspx?eventid=1101400&episodeid=5&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101400,"{'type': 'Point', 'coordinates': [-85.483656, 43.698078]}",North America,United States,USA,typo,WIKI,M.H,TUWIEN
FL-1101423,Bangladesh,BGD,Asia,Bangladesh,BGD,Asia,1101423,Green,1,2022-05-09T01:00:00,2022-05-11T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101423&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101423&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101423,"{'type': 'Point', 'coordinates': [91.7085743, 24.4932874]}",,,,,,,
FL-1101412,Vietnam,VNM,Asia,Vietnam,VNM,Asia,1101412,Green,1,2022-05-09T01:00:00,2022-05-11T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101412&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101412&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101412,"{'type': 'Point', 'coordinates': [106.6165128, 21.3092863]}",,,,,,,
FL-1101408,Australia,AUS,Oceania,Australia,AU1,Oceania,1101408,Green,1,2022-05-09T01:00:00,2022-05-11T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101408&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101408&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101408,"{'type': 'Point', 'coordinates': [139.4931522, -20.7289898]}",,,,,,,
FL-1101405,Canada,CAN,North America,Canada,CAN,North America,1101405,Green,1,2022-05-06T01:00:00,2022-05-11T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101405&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101405&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101405,"{'type': 'Point', 'coordinates': [-118.6850308, 58.6987054]}",,,,,,,
