,GDACS_ID,equi7_grid_code,country,iso3,eventid,alertlevel,alertscore,fromdate,todate,geometry_url,report_url,details_url,geometry
1989,FL-1101698,AS020M,Vietnam,VNM,1101698,Green,1,2022-10-10T01:00:00,2022-10-16T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101698&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101698&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101698,"{'type': 'Point', 'coordinates': [106.2576229, 17.5462658]}"
1990,FL-1101707,AF020M,Algeria,DZA,1101707,Green,1,2022-10-04T01:00:00,2022-10-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101707&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101707&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101707,"{'type': 'Point', 'coordinates': [-9.59747629798154, 30.3887776]}"
1991,FL-1101706,AS020M,Sri Lanka,LKA,1101706,Green,1,2022-10-12T01:00:00,2022-10-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101706&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101706&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101706,"{'type': 'Point', 'coordinates': [81.2344952, 8.576425]}"
1992,FL-1101696,OC020M,Australia,AUS,1101696,Green,1,2022-10-07T01:00:00,2022-10-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101696&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101696&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101696,"{'type': 'Point', 'coordinates': [143.8143583, -37.048901]}"
1993,FL-1101708,SA020M,Brazil,BRA,1101708,Green,1,2022-10-10T01:00:00,2022-10-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101708&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101708&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101708,"{'type': 'Point', 'coordinates': [-51.8148872, -24.4842187]}"
1994,FL-1101702,AF020M,Italy,ITA,1101702,Green,1,2022-10-10T01:00:00,2022-10-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101702&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101702&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101702,"{'type': 'Point', 'coordinates': [12.515992, 38.0174321]}"
1995,FL-1101700,EU020M,Spain,ESP,1101700,Green,1,2022-10-10T01:00:00,2022-10-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101700&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101700&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101700,"{'type': 'Point', 'coordinates': [-1.67180049055917, 38.0634325]}"
1996,FL-1101697,SA020M,Colombia,COL,1101697,Green,1,2022-10-08T01:00:00,2022-10-10T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101697&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101697&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101697,"{'type': 'Point', 'coordinates': [-72.9002161, 11.4354118]}"
1997,FL-1101695,AS020M,Nepal,NPL,1101695,Green,1,2022-10-04T01:00:00,2022-10-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101695&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101695&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101695,"{'type': 'Point', 'coordinates': [84.0917139, 28.1083929]}"
1998,FL-1101691,SA020M,Trinidad and Tobago,,1101691,Green,1,2022-10-04T01:00:00,2022-10-06T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101691&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101691&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101691,"{'type': 'Point', 'coordinates': [-61.3254584, 10.6919575]}"
1999,FL-1101688,AF020M,Ghana,GHA,1101688,Green,1,2022-10-02T01:00:00,2022-10-04T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101688&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101688&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101688,"{'type': 'Point', 'coordinates': [-0.8326756, 9.6010923]}"
2000,FL-1101686,AS020M,Thailand,THA,1101686,Green,1,2022-10-02T01:00:00,2022-10-04T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101686&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101686&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101686,"{'type': 'Point', 'coordinates': [100.4364753, 14.388564]}"
2001,FL-1101771,SA020M,Colombia,COL,1101771,Green,1,2022-12-01T01:00:00,2022-12-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101771&episodeid=5,https://www.gdacs.org/report.aspx?eventid=1101771&episodeid=5&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101771,"{'type': 'Point', 'coordinates': [-76.6583801, 5.6923407]}"
2002,FL-1101767,SA020M,Brazil,BRA,1101767,Green,1,2022-11-26T01:00:00,2022-12-07T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101767&episodeid=7,https://www.gdacs.org/report.aspx?eventid=1101767&episodeid=7&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101767,"{'type': 'Point', 'coordinates': [-44.1588654, -18.5264844]}"
2003,FL-1101760,AS020M,Vietnam,VNM,1101760,Green,1,2022-11-23T01:00:00,2022-12-05T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101760&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101760&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101760,"{'type': 'Point', 'coordinates': [107.5563708, 16.3375374]}"
2004,FL-1101757,EU020M,Italy,ITA,1101757,Green,1,2022-11-26T19:00:00,2022-12-05T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101757&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1101757&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101757,"{'type': 'Point', 'coordinates': [16.4315568762783, 38.82996035]}"
2005,FL-1101769,AF020M,Angola,AGO,1101769,Green,1,2022-11-25T01:00:00,2022-12-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101769&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101769&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101769,"{'type': 'Point', 'coordinates': [12.1458085, -15.195064]}"
2006,FL-1101761,AF020M,Democratic Republic of the Congo,,1101761,Green,1,2022-11-25T01:00:00,2022-12-03T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101761&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101761&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101761,"{'type': 'Point', 'coordinates': [18.5138807, 3.0589758]}"
2007,FL-1101768,AS020M,Malaysia,MYS,1101768,Green,1,2022-11-30T01:00:00,2022-12-02T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101768&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101768&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101768,"{'type': 'Point', 'coordinates': [100.9797908, 4.812181]}"
2008,FL-1101765,AF020M,Lebanon,LBN,1101765,Green,1,2022-11-29T01:00:00,2022-12-01T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101765&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101765&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101765,"{'type': 'Point', 'coordinates': [35.843409, 33.8750629]}"
2009,FL-1101766,NA020M,Costa Rica,CRI,1101766,Green,1,2022-11-28T01:00:00,2022-11-30T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101766&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101766&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101766,"{'type': 'Point', 'coordinates': [-84.0649876128808, 9.8963838]}"
2010,FL-1101756,EU020M,Türkiye,TUR,1101756,Green,1,2022-11-24T01:00:00,2022-11-30T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101756&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101756&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101756,"{'type': 'Point', 'coordinates': [30.7074549, 36.8872942]}"
2011,FL-1101763,AF020M,Cameroon,CMR,1101763,Green,1,2022-11-27T01:00:00,2022-11-28T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101763&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101763&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101763,"{'type': 'Point', 'coordinates': [11.5213344, 3.8689867]}"
2012,FL-1101762,AF020M,Libya,LBY,1101762,Green,1,2022-11-26T01:00:00,2022-11-28T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101762&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101762&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101762,"{'type': 'Point', 'coordinates': [13.1777923, 32.896672]}"
2013,FL-1101759,AF020M,Iraq,IRQ,1101759,Green,1,2022-11-25T01:00:00,2022-11-28T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101759&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101759&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101759,"{'type': 'Point', 'coordinates': [44.4877182, 35.7373698]}"
2014,FL-1101758,SA020M,Trinidad and Tobago,,1101758,Green,1,2022-11-26T01:00:00,2022-11-28T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101758&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101758&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101758,"{'type': 'Point', 'coordinates': [-61.0840075, 10.7466905]}"
2015,FL-1101755,AF020M,Saudi Arabia,SAU,1101755,Green,1,2022-11-24T01:00:00,2022-11-26T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101755&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101755&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101755,"{'type': 'Point', 'coordinates': [39.1653612, 21.5810088]}"
2016,FL-1101754,SA020M,Bolivia,BOL,1101754,Green,1,2022-11-23T01:00:00,2022-11-25T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101754&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101754&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101754,"{'type': 'Point', 'coordinates': [-68.0187987, -15.5648946]}"
2017,FL-1101764,EU020M,Portugal,PRT,1101764,Green,1,2022-11-23T01:00:00,2022-11-24T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101764&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101764&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101764,"{'type': 'Point', 'coordinates': [-8.74055017384145, 41.5430732]}"
2018,FL-1101753,NA020M,Mexico,MEX,1101753,Green,1,2022-11-22T01:00:00,2022-11-24T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101753&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101753&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101753,"{'type': 'Point', 'coordinates': [-92.9729413409689, 17.6197305]}"
2019,FL-1101752,AF020M,France,FRA,1101752,Green,1,2022-11-21T01:00:00,2022-11-23T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101752&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101752&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101752,"{'type': 'Point', 'coordinates': [8.4986123, 40.2970061]}"
2020,FL-1101744,OC020M,Australia,AUS,1101744,Green,1,2022-11-12T01:00:00,2022-11-23T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101744&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1101744&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101744,"{'type': 'Point', 'coordinates': [139.3125775, -34.9134482]}"
2021,FL-1101750,EU020M,Albania,ALB,1101750,Green,1,2022-11-19T01:00:00,2022-11-21T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101750&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101750&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101750,"{'type': 'Point', 'coordinates': [19.5750628654737, 42.3824139]}"
2022,FL-1101747,EU020M,United Kingdom,GBR,1101747,Green,1,2022-11-16T01:00:00,2022-11-21T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101747&episodeid=2,https://www.gdacs.org/report.aspx?eventid=1101747&episodeid=2&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101747,"{'type': 'Point', 'coordinates': [-0.527847701286265, 50.94458445]}"
2023,FL-1101751,OC020M,Philippines,PHL,1101751,Green,1,2022-11-16T01:00:00,2022-11-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101751&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101751&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101751,"{'type': 'Point', 'coordinates': [125.378238583922, 6.61093365]}"
2024,FL-1101749,AF020M,Kenya,KEN,1101749,Green,1,2022-11-16T01:00:00,2022-11-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101749&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101749&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101749,"{'type': 'Point', 'coordinates': [40.3563869057871, -0.52360305]}"
2025,FL-1101748,AF020M,Rwanda,RWA,1101748,Green,1,2022-11-15T01:00:00,2022-11-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101748&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101748&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101748,"{'type': 'Point', 'coordinates': [30.061507, -1.950851]}"
2026,FL-1101729,SA020M,Venezuela,VEN,1101729,Green,1,2022-11-06T01:00:00,2022-11-18T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101729&episodeid=3,https://www.gdacs.org/report.aspx?eventid=1101729&episodeid=3&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101729,"{'type': 'Point', 'coordinates': [-72.0968087264985, 7.58455545]}"
2027,FL-1101801,AF020M,Malawi,MWI,1101801,Green,1,2022-11-15T01:00:00,2022-11-17T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101801&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101801&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101801,"{'type': 'Point', 'coordinates': [33.9301963, -13.2687204]}"
2028,FL-1101745,SA020M,Argentina,ARG,1101745,Green,1,2022-11-13T01:00:00,2022-11-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101745&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101745&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101745,"{'type': 'Point', 'coordinates': [-58.4914785, -34.5732414]}"
2029,FL-1101743,EU020M,Italy,ITA,1101743,Green,1,2022-11-12T01:00:00,2022-11-14T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101743&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101743&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101743,"{'type': 'Point', 'coordinates': [15.0914773, 36.7152093]}"
2030,FL-1101742,OC020M,Malaysia,MYS,1101742,Green,1,2022-11-11T01:00:00,2022-11-13T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101742&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101742&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101742,"{'type': 'Point', 'coordinates': [101.638351875755, 3.0950427]}"
2031,FL-1101741,AS020M,Thailand,THA,1101741,Green,1,2022-11-07T01:00:00,2022-11-13T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101741&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101741&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101741,"{'type': 'Point', 'coordinates': [99.7309635, 8.6772337]}"
2032,FL-1101740,AF020M,Spain,ESP,1101740,Green,1,2022-11-11T01:00:00,2022-11-13T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101740&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101740&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101740,"{'type': 'Point', 'coordinates': [-0.481209186098332, 39.4878647]}"
2033,FL-1101738,OC020M,New Zealand,NZL,1101738,Green,1,2022-11-11T01:00:00,2022-11-13T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101738&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101738&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101738,"{'type': 'Point', 'coordinates': [176.3217902, -40.3079706]}"
2034,FL-1101739,EU020M,Norway,NOR,1101739,Green,1,2022-11-10T01:00:00,2022-11-12T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101739&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101739&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101739,"{'type': 'Point', 'coordinates': [7.20953263531658, 60.87089325]}"
2035,FL-1101737,SA020M,Panama,PAN,1101737,Green,1,2022-11-09T01:00:00,2022-11-11T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101737&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101737&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101737,"{'type': 'Point', 'coordinates': [-81.1308434, 8.559559]}"
2036,FL-1101734,NA020M,The Bahamas,BHS,1101734,Green,1,2022-11-09T01:00:00,2022-11-11T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101734&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101734&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101734,"{'type': 'Point', 'coordinates': [-78.0000547, 24.7736546]}"
2037,FL-1101736,AF020M,South Africa,ZAF,1101736,Green,1,2022-11-08T01:00:00,2022-11-10T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101736&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101736&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101736,"{'type': 'Point', 'coordinates': [30.3788889, -29.6]}"
2038,FL-1101732,NA020M,Mexico,MEX,1101732,Green,1,2022-11-09T01:00:00,2022-11-09T01:00:00,https://www.gdacs.org/gdacsapi/api/polygons/getgeometry?eventtype=FL&eventid=1101732&episodeid=1,https://www.gdacs.org/report.aspx?eventid=1101732&episodeid=1&eventtype=FL,https://www.gdacs.org/gdacsapi/api/events/geteventdata?eventtype=FL&eventid=1101732,"{'type': 'Point', 'coordinates': [-117.0430865, 34.033625]}"
